"","date","new_file_name","species","time","mange_signs_present","clear_photo","not_coyote","season","year","site"
"2717",2013-01-29,"S10-LEW1-WI13(13).JPG","Coyote","6:31:13",NA,0,NA,"Winter",2013,"LEW"
"2718",2013-01-29,"S10-LEW1-WI13(14).JPG","Coyote","6:30:31",NA,0,NA,"Winter",2013,"LEW"
"2719",2013-01-28,"S10-LEW1-WI13(15).JPG","Coyote","23:23:39",NA,0,NA,"Winter",2013,"LEW"
"2720",2013-01-28,"S10-LEW1-WI13(16).JPG","Coyote","23:23:06",NA,0,NA,"Winter",2013,"LEW"
"2721",2013-01-27,"S10-LEW1-WI13(17).JPG","Coyote","8:06:00",NA,1,NA,"Winter",2013,"LEW"
"2722",2013-01-27,"S10-LEW1-WI13(18).JPG","Coyote","8:05:31",NA,1,NA,"Winter",2013,"LEW"
"2723",2013-01-25,"S10-LEW1-WI13(19).JPG","Coyote","20:15:58",NA,0,NA,"Winter",2013,"LEW"
"2724",2013-01-25,"S10-LEW1-WI13(20).JPG","Coyote","20:15:28",NA,1,NA,"Winter",2013,"LEW"
"2725",2013-01-25,"S10-LEW1-WI13(21).JPG","Coyote","20:14:59",NA,0,NA,"Winter",2013,"LEW"
"2726",2013-01-25,"S10-LEW1-WI13(22).JPG","Coyote","20:14:28",NA,1,NA,"Winter",2013,"LEW"
"2727",2013-01-25,"S10-LEW1-WI13(23).JPG","Coyote","20:13:59",NA,1,NA,"Winter",2013,"LEW"
"2728",2013-01-25,"S10-LEW1-WI13(24).JPG","Coyote","20:13:29",NA,1,NA,"Winter",2013,"LEW"
"2729",2013-01-25,"S10-LEW1-WI13(25).JPG","Coyote","20:13:00",NA,1,NA,"Winter",2013,"LEW"
"2730",2013-01-25,"S10-LEW1-WI13(26).JPG","Coyote","20:12:31",NA,0,NA,"Winter",2013,"LEW"
"2731",2013-01-25,"S10-LEW1-WI13(27).JPG","Coyote","20:12:03",NA,0,NA,"Winter",2013,"LEW"
"2732",2013-01-23,"S10-LEW1-WI13(28).JPG","Coyote","11:13:11",NA,0,NA,"Winter",2013,"LEW"
"2733",2013-01-17,"S10-ILC1-WI13(1).JPG","Coyote","4:24:00",NA,0,NA,"Winter",2013,"ILC"
"2734",2013-01-17,"S10-ILC1-WI13(2).JPG","Coyote","4:23:26",NA,1,NA,"Winter",2013,"ILC"
"2735",2013-01-17,"S10-ILC1-WI13(3).JPG","Coyote","4:22:58",NA,1,NA,"Winter",2013,"ILC"
"2736",2013-01-27,"S10-ILC1-WI13(4).JPG","Coyote","9:03:28",NA,1,NA,"Winter",2013,"ILC"
"2737",2013-01-27,"S10-ILC1-WI13(5).JPG","Coyote","9:02:52",NA,1,NA,"Winter",2013,"ILC"
"2738",2013-02-05,"S09-VTW2-WI13(1).JPG","Coyote","18:50:32",NA,1,NA,"Winter",2013,"VTW"
"2739",2013-01-20,"S09-VTW2-WI13(2).JPG","Coyote","5:55:37",NA,0,NA,"Winter",2013,"VTW"
"2740",2013-01-24,"S09-VTW2-WI13(3).JPG","Coyote","1:39:03",NA,1,NA,"Winter",2013,"VTW"
"2741",2013-01-16,"S09-SMC1-WI13(1).JPG","Coyote","2:05:22",NA,0,NA,"Winter",2013,"SMC"
"2742",2013-01-16,"S09-SMC1-WI13(2).JPG","Coyote","2:04:53",NA,0,NA,"Winter",2013,"SMC"
"2743",2013-01-17,"S09-KTP1-WI13(1).JPG","Coyote","9:02:32",NA,1,NA,"Winter",2013,"KTP"
"2744",2013-01-17,"S09-KTP1-WI13(2).JPG","Coyote","9:02:01",NA,0,NA,"Winter",2013,"KTP"
"2745",2013-01-17,"S09-KTP1-WI13(3).JPG","Coyote","9:00:11",NA,1,NA,"Winter",2013,"KTP"
"2746",2013-01-17,"S09-KTP1-WI13(4).JPG","Coyote","8:59:40",NA,0,NA,"Winter",2013,"KTP"
"2747",2013-01-17,"S09-KTP1-WI13(5).JPG","Coyote","8:58:30",NA,1,NA,"Winter",2013,"KTP"
"2748",2013-01-17,"S09-KTP1-WI13(6).JPG","Coyote","8:58:30",NA,0,NA,"Winter",2013,"KTP"
"2749",2013-01-17,"S09-KTP1-WI13(7).JPG","Coyote","8:58:01",NA,0,NA,"Winter",2013,"KTP"
"2750",2013-01-17,"S09-KTP1-WI13(8).JPG","Coyote","8:57:31",NA,0,NA,"Winter",2013,"KTP"
"2751",2013-01-17,"S09-KTP1-WI13(9).JPG","Coyote","8:56:53",NA,1,NA,"Winter",2013,"KTP"
"2752",2013-01-16,"S09-KTP1-WI13(10).JPG","Coyote","6:15:27",NA,0,NA,"Winter",2013,"KTP"
"2753",2013-02-14,"S08-WGL2-WI13(1).JPG","Coyote","9:40:44",NA,1,NA,"Winter",2013,"WGL"
"2754",2013-02-14,"S08-WGL2-WI13(2).JPG","Coyote","9:40:07",NA,1,NA,"Winter",2013,"WGL"
"2755",2013-02-14,"S08-WGL2-WI13(3).JPG","Coyote","4:53:09",NA,1,NA,"Winter",2013,"WGL"
"2756",2013-02-14,"S08-WGL2-WI13(4).JPG","Coyote","4:52:39",1,1,NA,"Winter",2013,"WGL"
"2757",2013-02-14,"S08-WGL2-WI13(5).JPG","Coyote","4:52:09",NA,0,NA,"Winter",2013,"WGL"
"2758",2013-02-12,"S08-WGL2-WI13(6).JPG","Coyote","14:41:59",1,1,NA,"Winter",2013,"WGL"
"2759",2013-02-12,"S08-WGL2-WI13(7).JPG","Coyote","14:40:53",NA,0,NA,"Winter",2013,"WGL"
"2760",2013-02-05,"S08-WGL2-WI13(8).JPG","Coyote","2:42:56",1,1,NA,"Winter",2013,"WGL"
"2761",2013-02-05,"S08-WGL2-WI13(9).JPG","Coyote","2:42:12",NA,0,NA,"Winter",2013,"WGL"
"2762",2013-02-05,"S08-WGL2-WI13(10).JPG","Coyote","2:41:40",NA,0,NA,"Winter",2013,"WGL"
"2763",2013-02-05,"S08-WGL2-WI13(11).JPG","Coyote","2:41:11",NA,0,NA,"Winter",2013,"WGL"
"2764",2013-01-18,"S08-WGL2-WI13(12).JPG","Coyote","18:04:19",NA,0,NA,"Winter",2013,"WGL"
"2765",2013-01-18,"S08-WGL2-WI13(13).JPG","Coyote","18:02:55",NA,1,NA,"Winter",2013,"WGL"
"2768",2013-02-13,"S08-WGL1-WI13(3).JPG","Coyote","4:12:48",NA,1,NA,"Winter",2013,"WGL"
"2769",2013-02-13,"S08-WGL1-WI13(4).JPG","Coyote","4:12:19",NA,0,NA,"Winter",2013,"WGL"
"2770",2013-02-13,"S08-WGL1-WI13(5).JPG","Coyote","4:11:48",NA,0,NA,"Winter",2013,"WGL"
"2771",2013-02-13,"S08-WGL1-WI13(6).JPG","Coyote","3:42:53",NA,0,NA,"Winter",2013,"WGL"
"2772",2013-02-13,"S08-WGL1-WI13(7).JPG","Coyote","3:40:22",NA,0,NA,"Winter",2013,"WGL"
"2773",2013-02-09,"S08-WGL1-WI13(8).JPG","Coyote","9:38:18",NA,1,NA,"Winter",2013,"WGL"
"2774",2013-02-08,"S08-WGL1-WI13(9).JPG","Coyote","20:05:57",NA,0,NA,"Winter",2013,"WGL"
"2775",2013-02-12,"S07-STJ1-WI13(1).JPG","Coyote","20:23:12",NA,0,NA,"Winter",2013,"STJ"
"2776",2013-02-12,"S07-STJ1-WI13(2).JPG","Coyote","19:48:30",NA,0,NA,"Winter",2013,"STJ"
"2777",2013-02-10,"S07-STJ1-WI13(3).JPG","Coyote","23:40:48",NA,0,NA,"Winter",2013,"STJ"
"2778",2013-02-10,"S07-STJ1-WI13(4).JPG","Coyote","21:18:16",NA,0,NA,"Winter",2013,"STJ"
"2779",2013-02-10,"S07-STJ1-WI13(5).JPG","Coyote","3:00:24",NA,1,NA,"Winter",2013,"STJ"
"2780",2013-02-09,"S07-STJ1-WI13(6).JPG","Coyote","6:14:21",NA,1,NA,"Winter",2013,"STJ"
"2781",2013-02-07,"S07-STJ1-WI13(7).JPG","Coyote","19:44:29",NA,0,NA,"Winter",2013,"STJ"
"2782",2013-02-05,"S07-STJ1-WI13(8).JPG","Coyote","19:28:27",NA,0,NA,"Winter",2013,"STJ"
"2783",2013-02-03,"S07-STJ1-WI13(9).JPG","Coyote","18:21:12",NA,1,NA,"Winter",2013,"STJ"
"2784",2013-01-31,"S07-STJ1-WI13(10).JPG","Coyote","21:34:57",NA,0,NA,"Winter",2013,"STJ"
"2785",2013-01-31,"S07-STJ1-WI13(11).JPG","Coyote","21:34:21",NA,0,NA,"Winter",2013,"STJ"
"2786",2013-01-31,"S07-STJ1-WI13(12).JPG","Coyote","21:32:44",NA,0,NA,"Winter",2013,"STJ"
"2787",2013-01-30,"S07-STJ1-WI13(13).JPG","Coyote","20:05:01",NA,1,NA,"Winter",2013,"STJ"
"2788",2013-01-26,"S07-STJ1-WI13(14).JPG","Coyote","23:34:33",NA,1,NA,"Winter",2013,"STJ"
"2789",2013-01-26,"S07-STJ1-WI13(15).JPG","Coyote","18:33:22",NA,0,NA,"Winter",2013,"STJ"
"2790",2013-01-26,"S07-STJ1-WI13(16).JPG","Coyote","0:40:04",NA,0,NA,"Winter",2013,"STJ"
"2791",2013-01-23,"S07-STJ1-WI13(17).JPG","Coyote","4:15:11",NA,1,NA,"Winter",2013,"STJ"
"2792",2013-01-19,"S07-STJ1-WI13(18).JPG","Coyote","5:17:21",NA,0,NA,"Winter",2013,"STJ"
"2793",2013-01-19,"S07-STJ1-WI13(19).JPG","Coyote","5:16:24",NA,0,NA,"Winter",2013,"STJ"
"2794",2013-01-17,"S07-SAG1-WI13(1).JPG","Coyote","19:48:49",NA,0,NA,"Winter",2013,"SAG"
"2795",2013-01-15,"S07-SAG1-WI13(2).JPG","Coyote","9:02:24",NA,0,NA,"Winter",2013,"SAG"
"2796",2013-01-20,"S07-SAG1-WI13(3).JPG","Coyote","0:27:00",NA,0,NA,"Winter",2013,"SAG"
"2797",2013-01-15,"S06-CBW1-WI13(1).JPG","Coyote","18:08:32",NA,0,NA,"Winter",2013,"CBW"
"2798",2013-01-25,"S06-CBW1-WI13(2).JPG","Coyote","16:31:45",NA,1,NA,"Winter",2013,"CBW"
"2799",2013-01-19,"S06-CBW1-WI13(3).JPG","Coyote","10:38:44",NA,0,NA,"Winter",2013,"CBW"
"2800",2013-01-19,"S06-CBW1-WI13(4).JPG","Coyote","9:48:52",1,1,NA,"Winter",2013,"CBW"
"2801",2013-01-19,"S06-CBW1-WI13(5).JPG","Coyote","6:38:33",NA,0,NA,"Winter",2013,"CBW"
"2802",2013-01-19,"S06-CBW1-WI13(6).JPG","Coyote","6:37:26",NA,0,NA,"Winter",2013,"CBW"
"2803",2013-01-19,"S06-CBW1-WI13(7).JPG","Coyote","6:36:56",NA,1,NA,"Winter",2013,"CBW"
"2804",2013-01-27,"S05-SFP2-WI13(1).JPG","Coyote","23:07:52",NA,0,NA,"Winter",2013,"SFP"
"2805",2013-01-27,"S05-SFP2-WI13(1).JPG","Coyote","23:04:14",NA,1,NA,"Winter",2013,"SFP"
"2806",2013-01-27,"S05-SFP2-WI13(2).JPG","Coyote","0:17:07",NA,1,NA,"Winter",2013,"SFP"
"2807",2013-01-27,"S05-SFP2-WI13(2).JPG","Coyote","3:11:59",NA,1,NA,"Winter",2013,"SFP"
"2808",2013-01-27,"S05-SFP2-WI13(3).JPG","Coyote","0:16:38",NA,1,NA,"Winter",2013,"SFP"
"2809",2013-01-27,"S05-SFP2-WI13(4).JPG","Coyote","0:16:05",NA,1,NA,"Winter",2013,"SFP"
"2810",2013-01-27,"S05-SFP2-WI13(5).JPG","Coyote","0:15:35",NA,1,NA,"Winter",2013,"SFP"
"2811",2013-01-25,"S05-SFP2-WI13(6).JPG","Coyote","1:21:53",NA,0,NA,"Winter",2013,"SFP"
"2812",2013-01-24,"S05-SFP2-WI13(7).JPG","Coyote","23:04:14",NA,1,NA,"Winter",2013,"SFP"
"2813",2013-01-18,"S05-SFP2-WI13(8).JPG","Coyote","3:13:10",NA,0,NA,"Winter",2013,"SFP"
"2814",2013-01-18,"S05-SFP2-WI13(9).JPG","Coyote","3:11:59",NA,1,NA,"Winter",2013,"SFP"
"2815",2013-01-16,"S05-SFP2-WI13(10).JPG","Coyote","17:16:54",NA,0,NA,"Winter",2013,"SFP"
"2816",2013-02-12,"S05-RES1-WI13(1).JPG","Coyote","18:58:15",NA,0,NA,"Winter",2013,"RES"
"2817",2013-02-03,"S05-RES1-WI13(2).JPG","Coyote","3:36:26",NA,0,NA,"Winter",2013,"RES"
"2818",2013-02-08,"S05-LNC1-WI13(1).JPG","Coyote","19:50:12",NA,0,NA,"Winter",2013,"LNC"
"2819",2013-01-23,"S05-LNC1-WI13(2).JPG","Coyote","4:26:49",NA,1,NA,"Winter",2013,"LNC"
"2820",2013-01-23,"S05-LNC1-WI13(3).JPG","Coyote","4:26:06",NA,0,NA,"Winter",2013,"LNC"
"2821",2013-01-19,"S04-OTW1-WI13(1).JPG","Coyote","21:42:02",1,1,NA,"Winter",2013,"OTW"
"2822",2013-01-19,"S04-OTW1-WI13(2).JPG","Coyote","21:41:15",NA,0,NA,"Winter",2013,"OTW"
"2823",2013-01-19,"S04-OTW1-WI13(3).JPG","Coyote","21:39:55",NA,0,NA,"Winter",2013,"OTW"
"2824",2013-02-11,"S04-OTW1-WI13(4).JPG","Coyote","18:59:02",NA,1,NA,"Winter",2013,"OTW"
"2825",2013-01-31,"S04-OTW1-WI13(5).JPG","Coyote","12:50:47",1,1,NA,"Winter",2013,"OTW"
"2826",2013-01-31,"S04-OTW1-WI13(6).JPG","Coyote","0:58:55",NA,0,NA,"Winter",2013,"OTW"
"2828",2013-02-05,"S02-PIP1-WI13(1).JPG","Coyote","13:53:21",NA,0,NA,"Winter",2013,"PIP"
"2829",2013-01-28,"S02-PIP1-WI13(2).JPG","Coyote","21:19:37",NA,0,NA,"Winter",2013,"PIP"
"2830",2013-01-19,"S02-CPR1-WI13(1).JPG","Coyote","3:11:14",NA,0,NA,"Winter",2013,"CPR"
"2831",2013-01-19,"S02-CPR1-WI13(2).JPG","Coyote","3:10:44",NA,0,NA,"Winter",2013,"CPR"
"2832",2013-01-19,"S02-CPR1-WI13(3).JPG","Coyote","3:10:10",NA,0,NA,"Winter",2013,"CPR"
"2833",2013-01-18,"S02-CPR1-WI13(4).JPG","Coyote","22:33:47",NA,0,NA,"Winter",2013,"CPR"
"2834",2013-01-18,"S02-CPR1-WI13(5).JPG","Coyote","22:33:10",NA,0,NA,"Winter",2013,"CPR"
"2835",2013-01-18,"S02-CPR1-WI13(6).JPG","Coyote","22:32:33",NA,0,NA,"Winter",2013,"CPR"
"2836",2013-01-18,"S02-CPR1-WI13(7).JPG","Coyote","22:31:53",NA,0,NA,"Winter",2013,"CPR"
"2837",2013-01-18,"S02-CPR1-WI13(8).JPG","Coyote","22:31:23",1,1,NA,"Winter",2013,"CPR"
"2838",2013-01-18,"S02-CPR1-WI13(9).JPG","Coyote","22:30:51",1,1,NA,"Winter",2013,"CPR"
"2839",2013-01-18,"S02-CPR1-WI13(10).JPG","Coyote","22:30:16",NA,0,NA,"Winter",2013,"CPR"
"2840",2013-01-18,"S02-CPR1-WI13(11).JPG","Coyote","22:29:47",NA,0,NA,"Winter",2013,"CPR"
"2841",2013-01-18,"S02-CPR1-WI13(12).JPG","Coyote","22:29:13",NA,0,NA,"Winter",2013,"CPR"
"2842",2013-01-18,"S02-CPR1-WI13(13).JPG","Coyote","22:28:42",NA,0,NA,"Winter",2013,"CPR"
"2843",2013-01-18,"S02-CPR1-WI13(14).JPG","Coyote","22:28:11",NA,0,NA,"Winter",2013,"CPR"
"2844",2013-01-18,"S02-CPR1-WI13(15).JPG","Coyote","22:27:40",NA,0,NA,"Winter",2013,"CPR"
"2845",2013-01-18,"S02-CPR1-WI13(16).JPG","Coyote","22:27:11",1,1,NA,"Winter",2013,"CPR"
"2846",2013-02-05,"S02-CPR1-WI13(17).JPG","Coyote","7:39:22",NA,0,NA,"Winter",2013,"CPR"
"2847",2013-01-27,"S02-CPR1-WI13(18).JPG","Coyote","2:49:59",NA,0,NA,"Winter",2013,"CPR"
"2848",2013-01-27,"S02-CPR1-WI13(19).JPG","Coyote","2:49:29",NA,0,NA,"Winter",2013,"CPR"
"2849",2013-01-26,"S02-CPR1-WI13(20).JPG","Coyote","22:26:43",NA,0,NA,"Winter",2013,"CPR"
"2850",2013-01-26,"S02-CPR1-WI13(21).JPG","Coyote","21:46:45",1,1,NA,"Winter",2013,"CPR"
"2851",2013-01-20,"S02-CPR1-WI13(22).JPG","Coyote","23:34:38",NA,0,NA,"Winter",2013,"CPR"
"2853",2013-02-02,"R10-WDW1-WI13(2).JPG","Coyote","8:07:57",NA,1,NA,"Winter",2013,"WDW"
"2854",2013-02-02,"R10-WDW1-WI13(3).JPG","Coyote","8:07:29",NA,1,NA,"Winter",2013,"WDW"
"2855",2013-01-28,"R10-WDW1-WI13(4).JPG","Coyote","19:41:49",NA,0,NA,"Winter",2013,"WDW"
"2856",2013-01-25,"R10-WDW1-WI13(5).JPG","Coyote","7:22:27",NA,0,NA,"Winter",2013,"WDW"
"2857",2013-01-18,"R10-WDW1-WI13(6).JPG","Coyote","22:14:04",NA,0,NA,"Winter",2013,"WDW"
"2858",2013-01-17,"R10-WDW1-WI13(7).JPG","Coyote","3:04:06",NA,0,NA,"Winter",2013,"WDW"
"2859",2013-01-16,"R10-WDW1-WI13(8).JPG","Coyote","19:05:35",NA,0,NA,"Winter",2013,"WDW"
"2860",2013-01-16,"R10-WDW1-WI13(9).JPG","Coyote","19:04:36",NA,0,NA,"Winter",2013,"WDW"
"2861",2013-01-16,"R10-WDW1-WI13(10).JPG","Coyote","19:03:07",NA,1,NA,"Winter",2013,"WDW"
"2862",2013-02-04,"R10-WDW1-WI13(11).JPG","Coyote","18:37:34",NA,0,NA,"Winter",2013,"WDW"
"2863",2013-02-04,"R10-WDW1-WI13(12).JPG","Coyote","18:36:45",NA,0,NA,"Winter",2013,"WDW"
"2864",2013-01-18,"R10-WCP3-WI13(1).JPG","Coyote","18:14:17",NA,1,NA,"Winter",2013,"WCP"
"2865",2013-01-18,"R10-WCP3-WI13(2).JPG","Coyote","18:13:25",NA,0,NA,"Winter",2013,"WCP"
"2866",2013-01-18,"R10-WCP3-WI13(3).JPG","Coyote","17:55:00",NA,1,NA,"Winter",2013,"WCP"
"2867",2013-01-18,"R10-WCP3-WI13(4).JPG","Coyote","17:54:31",NA,1,NA,"Winter",2013,"WCP"
"2868",2013-01-17,"R10-WCP3-WI13(5).JPG","Coyote","16:26:32",NA,1,NA,"Winter",2013,"WCP"
"2869",2013-02-07,"R10-FRM1-WI13(1).JPG","Coyote","9:20:05",NA,1,NA,"Winter",2013,"FRM"
"2870",2013-02-03,"R10-FRM1-WI13(2).JPG","Coyote","8:43:01",NA,1,NA,"Winter",2013,"FRM"
"2871",2013-02-02,"R10-FRM1-WI13(3).JPG","Coyote","8:10:18",NA,1,NA,"Winter",2013,"FRM"
"2872",2013-02-02,"R10-FRM1-WI13(4).JPG","Coyote","3:52:13",NA,0,NA,"Winter",2013,"FRM"
"2873",2013-02-02,"R10-FRM1-WI13(5).JPG","Coyote","3:51:40",NA,0,NA,"Winter",2013,"FRM"
"2874",2013-02-02,"R10-FRM1-WI13(6).JPG","Coyote","3:51:11",NA,1,NA,"Winter",2013,"FRM"
"2875",2013-02-02,"R10-FRM1-WI13(7).JPG","Coyote","3:50:42",NA,0,NA,"Winter",2013,"FRM"
"2876",2013-02-01,"R10-FRM1-WI13(8).JPG","Coyote","9:37:44",NA,0,NA,"Winter",2013,"FRM"
"2877",2013-01-29,"R10-FRM1-WI13(9).JPG","Coyote","13:29:00",NA,1,NA,"Winter",2013,"FRM"
"2878",2013-01-29,"R10-FRM1-WI13(10).JPG","Coyote","13:28:30",NA,1,NA,"Winter",2013,"FRM"
"2879",2013-01-27,"R10-FRM1-WI13(11).JPG","Coyote","11:14:21",NA,0,NA,"Winter",2013,"FRM"
"2880",2013-01-26,"R10-FRM1-WI13(12).JPG","Coyote","0:01:09",NA,0,NA,"Winter",2013,"FRM"
"2881",2013-01-22,"R10-FRM1-WI13(13).JPG","Coyote","6:36:04",NA,0,NA,"Winter",2013,"FRM"
"2882",2013-01-22,"R10-FRM1-WI13(14).JPG","Coyote","6:35:34",NA,0,NA,"Winter",2013,"FRM"
"2883",2013-01-22,"R10-FRM1-WI13(15).JPG","Coyote","6:35:05",NA,1,NA,"Winter",2013,"FRM"
"2884",2013-01-20,"R10-FRM1-WI13(16).JPG","Coyote","15:00:29",NA,1,NA,"Winter",2013,"FRM"
"2885",2013-01-18,"R10-FRM1-WI13(17).JPG","Coyote","13:23:58",NA,1,NA,"Winter",2013,"FRM"
"2886",2013-01-18,"R10-FRM1-WI13(18).JPG","Coyote","13:23:29",NA,1,NA,"Winter",2013,"FRM"
"2887",2013-01-18,"R10-FRM1-WI13(19).JPG","Coyote","13:22:58",NA,1,NA,"Winter",2013,"FRM"
"2888",2013-01-18,"R10-FRM1-WI13(20).JPG","Coyote","13:22:28",NA,1,NA,"Winter",2013,"FRM"
"2889",2013-01-21,"R09-LIM2-WI13(1).JPG","Coyote","19:22:31",NA,0,NA,"Winter",2013,"LIM"
"2890",2013-01-19,"R09-LIM2-WI13(2).JPG","Coyote","6:34:11",NA,1,NA,"Winter",2013,"LIM"
"2891",2013-01-19,"R09-LIM2-WI13(3).JPG","Coyote","6:33:40",NA,0,NA,"Winter",2013,"LIM"
"2892",2013-01-20,"R09-CTG3-WI13(1).JPG","Coyote","17:47:05",1,1,NA,"Winter",2013,"CTG"
"2893",2013-01-20,"R09-CTG3-WI13(2).JPG","Coyote","17:46:36",1,1,NA,"Winter",2013,"CTG"
"2894",2013-01-20,"R09-CTG3-WI13(3).JPG","Coyote","17:45:09",NA,0,NA,"Winter",2013,"CTG"
"2895",2013-01-20,"R09-CTG3-WI13(4).JPG","Coyote","17:15:03",NA,0,NA,"Winter",2013,"CTG"
"2896",2013-01-18,"R09-CTG3-WI13(5).JPG","Coyote","11:08:48",NA,1,NA,"Winter",2013,"CTG"
"2897",2013-01-18,"R09-CTG3-WI13(6).JPG","Coyote","7:16:19",NA,0,NA,"Winter",2013,"CTG"
"2898",2013-01-18,"R09-CTG3-WI13(7).JPG","Coyote","7:15:34",NA,1,NA,"Winter",2013,"CTG"
"2899",2013-01-17,"R09-CTG3-WI13(8).JPG","Coyote","20:30:46",NA,0,NA,"Winter",2013,"CTG"
"2900",2013-01-17,"R09-CTG3-WI13(9).JPG","Coyote","20:30:16",NA,1,NA,"Winter",2013,"CTG"
"2901",2013-01-17,"R09-CTG3-WI13(10).JPG","Coyote","17:52:22",NA,0,NA,"Winter",2013,"CTG"
"2902",2013-01-17,"R09-CTG3-WI13(11).JPG","Coyote","17:51:43",NA,1,NA,"Winter",2013,"CTG"
"2903",2013-01-17,"R09-CTG3-WI13(12).JPG","Coyote","17:51:09",NA,0,NA,"Winter",2013,"CTG"
"2904",2013-01-17,"R09-BLW1-WI13(1).JPG","Coyote","11:48:28",1,1,NA,"Winter",2013,"BLW"
"2905",2013-01-17,"R09-BLW1-WI13(2).JPG","Coyote","2:44:09",NA,0,NA,"Winter",2013,"BLW"
"2906",2013-02-08,"R09-BLW1-WI13(3).JPG","Coyote","6:17:47",NA,0,NA,"Winter",2013,"BLW"
"2907",2013-01-30,"R09-BLW1-WI13(4).JPG","Coyote","1:06:21",NA,1,NA,"Winter",2013,"BLW"
"2908",2013-01-26,"R09-BLW1-WI13(5).JPG","Coyote","17:56:48",NA,1,NA,"Winter",2013,"BLW"
"2909",2013-01-26,"R09-BLW1-WI13(6).JPG","Coyote","17:56:10",NA,0,NA,"Winter",2013,"BLW"
"2910",2013-01-26,"R09-BLW1-WI13(7).JPG","Coyote","17:55:21",NA,1,NA,"Winter",2013,"BLW"
"2911",2013-01-24,"R09-BLW1-WI13(8).JPG","Coyote","23:52:08",NA,1,NA,"Winter",2013,"BLW"
"2912",2013-01-21,"R09-BLW1-WI13(9).JPG","Coyote","3:47:31",NA,1,NA,"Winter",2013,"BLW"
"2913",2013-01-19,"R09-BLW1-WI13(10).JPG","Coyote","4:07:27",NA,0,NA,"Winter",2013,"BLW"
"2914",2013-01-19,"R09-BLW1-WI13(11).JPG","Coyote","4:06:44",NA,0,NA,"Winter",2013,"BLW"
"2915",2013-01-19,"R09-BLW1-WI13(12).JPG","Coyote","4:06:18",NA,1,NA,"Winter",2013,"BLW"
"2916",2013-01-19,"R09-BLW1-WI13(13).JPG","Coyote","4:05:43",NA,1,NA,"Winter",2013,"BLW"
"2917",2013-01-19,"R09-BLW1-WI13(14).JPG","Coyote","4:05:14",NA,1,NA,"Winter",2013,"BLW"
"2918",2013-01-18,"R09-BLW1-WI13(15).JPG","Coyote","22:28:35",NA,0,NA,"Winter",2013,"BLW"
"2919",2013-01-18,"R09-BLW1-WI13(16).JPG","Coyote","22:28:09",NA,0,NA,"Winter",2013,"BLW"
"2920",2013-01-17,"R09-BLW1-WI13(17).JPG","Coyote","11:48:55",1,1,NA,"Winter",2013,"BLW"
"2921",2013-01-17,"R08-WBK1-WI13(1).JPG","Coyote","2:53:24",NA,1,NA,"Winter",2013,"WBK"
"2922",2013-01-17,"R08-WBK1-WI13(1).JPG","Coyote","7:38:15",NA,1,NA,"Winter",2013,"WBK"
"2923",2013-02-08,"R08-WBK1-WI13(2).JPG","Coyote","5:32:58",NA,0,NA,"Winter",2013,"WBK"
"2924",2013-01-17,"R08-WBK1-WI13(3).JPG","Coyote","2:52:25",NA,1,NA,"Winter",2013,"WBK"
"2925",2013-02-05,"R08-WBK1-WI13(4).JPG","Coyote","4:11:45",NA,0,NA,"Winter",2013,"WBK"
"2926",2013-02-04,"R08-WBK1-WI13(5).JPG","Coyote","12:26:46",1,1,NA,"Winter",2013,"WBK"
"2927",2013-02-02,"R08-WBK1-WI13(6).JPG","Coyote","4:29:47",NA,0,NA,"Winter",2013,"WBK"
"2928",2013-01-28,"R08-WBK1-WI13(7).JPG","Coyote","18:56:53",1,1,NA,"Winter",2013,"WBK"
"2929",2013-01-25,"R08-WBK1-WI13(8).JPG","Coyote","22:20:47",1,1,NA,"Winter",2013,"WBK"
"2930",2013-01-24,"R08-WBK1-WI13(9).JPG","Coyote","22:02:57",NA,0,NA,"Winter",2013,"WBK"
"2931",2013-01-22,"R08-WBK1-WI13(10).JPG","Coyote","22:10:27",NA,0,NA,"Winter",2013,"WBK"
"2932",2013-01-18,"R08-WBK1-WI13(11).JPG","Coyote","1:05:09",NA,1,NA,"Winter",2013,"WBK"
"2933",2013-01-17,"R08-WBK1-WI13(12).JPG","Coyote","7:40:11",NA,0,NA,"Winter",2013,"WBK"
"2934",2013-01-17,"R08-WBK1-WI13(13).JPG","Coyote","7:39:43",NA,0,NA,"Winter",2013,"WBK"
"2935",2013-01-17,"R08-WBK1-WI13(14).JPG","Coyote","7:39:13",NA,1,NA,"Winter",2013,"WBK"
"2936",2013-01-17,"R08-WBK1-WI13(15).JPG","Coyote","7:38:44",NA,1,NA,"Winter",2013,"WBK"
"2937",2013-01-17,"R08-WBK1-WI13(16).JPG","Coyote","7:38:15",NA,1,NA,"Winter",2013,"WBK"
"2938",2013-01-25,"R08-VLG1-WI13(1).JPG","Coyote","8:33:56",NA,1,NA,"Winter",2013,"VLG"
"2939",2013-01-25,"R08-VLG1-WI13(1).JPG","Coyote","7:22:15",NA,1,NA,"Winter",2013,"VLG"
"2940",2013-01-24,"R08-VLG1-WI13(2).JPG","Coyote","7:13:56",NA,0,NA,"Winter",2013,"VLG"
"2941",2013-01-16,"R08-VLG1-WI13(3).JPG","Coyote","17:03:16",NA,0,NA,"Winter",2013,"VLG"
