"","date","new_file_name","time","state","clear_photo","not_coyote","in_color","notes","season","year","site","SurveyID"
"27310",2011-01-26,"09-BON2-WI11 (1).JPG","00:32:54",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"28210",2011-01-29,"9-BON2-WI11 (10).JPG","21:16:19",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"28310",2011-02-03,"9-BON2-WI11 (11).JPG","21:09:24",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"28410",2011-02-03,"9-BON2-WI11 (12).JPG","21:10:18",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"2852",2011-02-06,"9-BON2-WI11 (13).JPG","01:41:36",0,1,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"28610",2011-02-13,"9-BON2-WI11 (14).JPG","13:29:24",1,1,NA,1,"Hair loss on tail and legs",NA,NA,"D09-BON0","D09-BON0-WI11"
"28710",2011-02-13,"9-BON2-WI11 (15).JPG","13:39:22",1,1,NA,1,"Hair loss on hind legs",NA,NA,"D09-BON0","D09-BON0-WI11"
"28810",2011-02-16,"9-BON2-WI11 (16).JPG","03:36:08",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"28910",2011-02-16,"9-BON2-WI11 (17).JPG","18:58:38",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"29010",2011-02-18,"9-BON2-WI11 (18).JPG","18:30:40",1,1,NA,NA,"Hair loss on legs",NA,NA,"D09-BON0","D09-BON0-WI11"
"29110",2011-02-18,"9-BON2-WI11 (19).JPG","18:32:38",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"27410",2011-01-26,"09-BON2-WI11 (2).JPG","00:35:14",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"29210",2011-02-22,"9-BON2-WI11 (20).JPG","14:05:47",0,1,NA,1,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"29310",2011-02-22,"9-BON2-WI11 (21).JPG","14:29:26",0,0,NA,1,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"29410",2011-02-22,"9-BON2-WI11 (22).JPG","14:30:14",0,1,NA,1,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"27510",2011-01-26,"09-BON2-WI11 (3).JPG","00:37:21",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"2767",2011-01-29,"09-BON2-WI11 (4).JPG","06:08:42",0,1,NA,NA,"Looks like lesions on legs but hard to tell",NA,NA,"D09-BON0","D09-BON0-WI11"
"27710",2011-01-29,"09-BON2-WI11 (5).JPG","06:09:12",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"27810",2011-01-29,"09-BON2-WI11 (6).JPG","10:55:51",1,1,NA,1,"Hair loss on tail and hind legs",NA,NA,"D09-BON0","D09-BON0-WI11"
"27910",2011-01-29,"09-BON2-WI11 (7).JPG","10:56:20",1,1,NA,1,"Severe hair loss on head, back, and tail",NA,NA,"D09-BON0","D09-BON0-WI11"
"28010",2011-01-29,"09-BON2-WI11 (8).JPG","10:56:49",1,1,NA,1,"Severe hair oss on back, legs, neck, ears, head, face. Good example photo",NA,NA,"D09-BON0","D09-BON0-WI11"
"28110",2011-01-29,"09-BON2-WI11 (9).JPG","21:13:46",0,0,NA,NA,"",NA,NA,"D09-BON0","D09-BON0-WI11"
"29510",2010-11-01,"09-CLG0-FA10 (1).JPG","18:26:21",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30410",2010-10-21,"9-CLG0-FA10 (10).JPG","20:50:40",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30510",2010-10-21,"9-CLG0-FA10 (11).JPG","20:51:11",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"3066",2010-10-21,"9-CLG0-FA10 (12).JPG","20:52:10",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"3077",2010-11-03,"9-CLG0-FA10 (13).JPG","19:54:29",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"3082",2010-11-04,"9-CLG0-FA10 (14).JPG","17:21:14",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30910",2010-11-04,"9-CLG0-FA10 (15).JPG","17:21:51",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31010",2010-10-23,"9-CLG0-FA10 (16).JPG","20:37:21",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31110",2010-10-23,"9-CLG0-FA10 (17).JPG","20:37:55",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31210",2010-10-24,"9-CLG0-FA10 (18).JPG","22:32:11",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31310",2010-10-24,"9-CLG0-FA10 (19).JPG","22:32:48",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"29610",2010-11-01,"09-CLG0-FA10 (2).JPG","18:27:44",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31410",2010-10-25,"9-CLG0-FA10 (20).JPG","20:37:09",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"31510",2010-11-13,"9-CLG0-FA10 (21).JPG","20:02:26",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"3167",2010-11-14,"9-CLG0-FA10 (22).JPG","18:51:23",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"29710",2010-11-01,"09-CLG0-FA10 (3).JPG","18:29:10",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"29810",2010-11-01,"09-CLG0-FA10 (4).JPG","18:29:38",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"29910",2010-10-21,"09-CLG0-FA10 (5).JPG","06:37:48",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30010",2010-10-21,"09-CLG0-FA10 (6).JPG","06:38:16",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30110",2010-10-21,"09-CLG0-FA10 (7).JPG","06:38:49",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30210",2010-10-21,"09-CLG0-FA10 (8).JPG","06:39:50",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"30310",2010-10-21,"09-CLG0-FA10 (9).JPG","20:50:07",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA10"
"3171",2012-10-20,"09-CLG1-FA12 (1).JPG","02:19:49",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"31810",2012-10-23,"09-CLG1-FA12 (2).JPG","05:13:19",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"31910",2012-10-23,"09-CLG1-FA12 (3).JPG","07:11:25",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32010",2012-10-24,"09-CLG1-FA12 (4).JPG","07:46:47",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32110",2012-10-24,"09-CLG1-FA12 (5).JPG","07:50:14",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32210",2012-10-25,"09-CLG1-FA12 (6).JPG","04:02:32",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32310",2012-10-25,"09-CLG1-FA12 (7).JPG","22:01:21",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32410",2012-10-27,"09-CLG1-FA12 (8).JPG","07:26:20",1,1,NA,1,"Hair loss around base of tail",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32510",2012-10-28,"09-CLG1-FA12 (9).JPG","18:42:05",0,1,NA,NA,"Looks like lesions on legs but coat is also spotty",NA,NA,"D09-CLG0","D09-CLG0-FA12"
"32610",2011-07-14,"09-CLG1-SU11 (1).JPG","04:38:36",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-SU11"
"32710",2011-07-21,"09-CLG1-SU11 (2).JPG","22:18:13",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-SU11"
"32910",2011-08-04,"09-CLG1-SU11 (4).JPG","00:50:55",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-SU11"
"33910",2011-11-06,"9-CLG1-WI11 (10).JPG","09:03:16",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34010",2011-11-06,"9-CLG1-WI11 (11).JPG","09:03:52",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34110",2011-01-26,"9-CLG1-WI11 (12).JPG","02:33:19",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34210",2011-01-26,"9-CLG1-WI11 (13).JPG","02:33:49",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34310",2011-01-26,"9-CLG1-WI11 (14).JPG","03:29:33",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34410",2011-01-26,"9-CLG1-WI11 (15).JPG","04:40:16",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34510",2011-01-26,"9-CLG1-WI11 (16).JPG","04:40:49",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34610",2011-01-26,"9-CLG1-WI11 (17).JPG","04:42:06",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"34710",2011-01-26,"9-CLG1-WI11 (18).JPG","04:42:40",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3487",2011-01-26,"9-CLG1-WI11 (19).JPG","04:43:26",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"33110",2011-10-15,"09-CLG1-WI11 (2).JPG","02:07:00",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3491",2011-01-26,"9-CLG1-WI11 (20).JPG","04:44:29",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3501",2011-01-26,"9-CLG1-WI11 (21).JPG","04:45:09",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3511",2011-01-26,"9-CLG1-WI11 (22).JPG","04:45:39",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3521",2011-01-26,"9-CLG1-WI11 (23).JPG","04:46:22",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3531",2011-01-26,"9-CLG1-WI11 (24).JPG","05:55:41",1,1,NA,NA,"Rat tail, hair loss on legs",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3541",2011-01-26,"9-CLG1-WI11 (25).JPG","05:56:14",1,1,NA,NA,"Rat tail, hair loss on legs",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3551",2011-01-26,"9-CLG1-WI11 (26).JPG","05:56:46",1,1,NA,NA,"Rat tail, hair loss on legs",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3561",2011-01-26,"9-CLG1-WI11 (27).JPG","07:02:27",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3571",2011-01-26,"9-CLG1-WI11 (28).JPG","07:03:01",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3581",2011-01-26,"9-CLG1-WI11 (29).JPG","07:03:52",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"33210",2011-10-15,"09-CLG1-WI11 (3).JPG","02:07:31",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3591",2011-01-26,"9-CLG1-WI11 (30).JPG","11:00:34",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3601",2011-01-26,"9-CLG1-WI11 (31).JPG","11:01:04",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3611",2011-01-26,"9-CLG1-WI11 (32).JPG","11:01:35",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3621",2011-01-29,"9-CLG1-WI11 (33).JPG","04:55:24",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3631",2011-01-29,"9-CLG1-WI11 (34).JPG","04:56:26",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3641",2011-01-30,"9-CLG1-WI11 (35).JPG","15:01:40",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3651",2011-01-30,"9-CLG1-WI11 (36).JPG","15:02:09",1,1,NA,1,"Pink belly",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3661",2011-01-30,"9-CLG1-WI11 (37).JPG","15:03:00",1,1,NA,1,"Pink belly",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3671",2011-01-30,"9-CLG1-WI11 (38).JPG","16:04:58",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3681",2011-01-30,"9-CLG1-WI11 (39).JPG","16:05:29",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3691",2011-01-30,"9-CLG1-WI11 (40).JPG","16:08:58",1,1,NA,1,"Loss of guard hairs at top of tail",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3701",2011-02-18,"9-CLG1-WI11 (41).JPG","04:51:25",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"33410",2011-10-29,"09-CLG1-WI11 (5).JPG","03:24:15",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"33810",2011-11-05,"09-CLG1-WI11 (9).JPG","04:30:04",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI11"
"3711",2012-01-27,"09-CLG1-WI12 (1).JPG","16:22:55",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3801",2012-02-11,"9-CLG1-WI12 (10).JPG","11:30:02",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3721",2012-01-27,"09-CLG1-WI12 (2).JPG","16:23:27",0,1,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3731",2012-01-28,"09-CLG1-WI12 (3).JPG","05:47:37",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3741",2012-01-28,"09-CLG1-WI12 (4).JPG","05:48:13",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3751",2012-01-28,"09-CLG1-WI12 (5).JPG","05:48:45",0,1,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3761",2012-01-28,"09-CLG1-WI12 (6).JPG","05:49:14",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3771",2012-01-28,"09-CLG1-WI12 (7).JPG","05:52:32",0,0,NA,NA,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3791",2012-02-08,"09-CLG1-WI12 (9).JPG","09:27:39",0,0,NA,1,"",NA,NA,"D09-CLG0","D09-CLG0-WI12"
"3811",2011-04-19,"09-RYW1-SP11 (1).JPG","09:02:28",0,1,NA,1,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3901",2011-05-09,"9-RYW1-SP11 (10).JPG","04:48:12",0,0,NA,NA,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3821",2011-04-19,"09-RYW1-SP11 (2).JPG","09:03:10",1,1,NA,1,"Lesions on inside of hind leg",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3831",2011-05-03,"09-RYW1-SP11 (3).JPG","10:51:03",1,1,NA,1,"Lesions on left haunch",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3841",2011-05-04,"09-RYW1-SP11 (4).JPG","05:58:02",0,0,NA,NA,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3851",2011-05-04,"09-RYW1-SP11 (5).JPG","05:58:34",0,0,NA,NA,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3861",2011-05-05,"09-RYW1-SP11 (6).JPG","14:31:19",1,1,NA,1,"Hair loss on face",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3871",2011-05-05,"09-RYW1-SP11 (7).JPG","14:32:21",1,1,NA,1,"Rat tail, hair loss on legs, most of body, face",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3881",2011-05-06,"09-RYW1-SP11 (8).JPG","08:02:24",0,0,NA,1,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3891",2011-05-09,"09-RYW1-SP11 (9).JPG","04:47:29",0,0,NA,NA,"",NA,NA,"D09-RYW1","D09-RYW1-SP11"
"3911",2010-08-08,"09-RYW1-SU10 (1).jpg","06:56:35",0,1,NA,1,"",NA,NA,"D09-RYW1","D09-RYW1-SU10"
"3921",2010-08-08,"09-RYW1-SU10 (2).jpg","06:57:50",0,1,NA,1,"",NA,NA,"D09-RYW1","D09-RYW1-SU10"
"3931",2010-08-08,"09-RYW1-SU10 (3).jpg","07:36:12",0,1,NA,1,"",NA,NA,"D09-RYW1","D09-RYW1-SU10"
"3941",2011-02-15,"09-VTC1-WI11 (1).JPG","02:23:24",0,0,NA,NA,"",NA,NA,"D09-VTC1","D09-VTC1-WI11"
"3951",2010-11-01,"10-CAN1-FA10 (1).JPG","23:37:20",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4041",2010-11-02,"0-CAN1-FA10 (10).JPG","23:58:00",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4051",2010-11-03,"0-CAN1-FA10 (11).JPG","04:06:46",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4061",2010-11-03,"0-CAN1-FA10 (12).JPG","04:10:59",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4071",2010-10-24,"0-CAN1-FA10 (13).JPG","03:50:47",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4081",2010-10-28,"0-CAN1-FA10 (14).JPG","04:12:37",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"3961",2010-11-01,"10-CAN1-FA10 (2).JPG","23:37:52",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"3971",2010-11-01,"10-CAN1-FA10 (3).JPG","23:38:32",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"3981",2010-11-01,"10-CAN1-FA10 (4).JPG","23:40:47",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"3991",2010-11-02,"10-CAN1-FA10 (5).JPG","01:11:42",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4001",2010-11-02,"10-CAN1-FA10 (6).JPG","01:12:15",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4011",2010-11-02,"10-CAN1-FA10 (7).JPG","18:34:10",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4021",2010-11-02,"10-CAN1-FA10 (8).JPG","18:34:43",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4031",2010-11-02,"10-CAN1-FA10 (9).JPG","23:57:32",0,0,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-FA10"
"4091",2010-08-01,"es\D10-CAN1-SU10.jpg","20:54:17",0,1,NA,NA,"",NA,NA,"D10-CAN0","D10-CAN0-SU10"
"4101",2010-08-05,"es\D10-KEM1-SU10.jpg","17:20:50",0,1,NA,1,"",NA,NA,"D10-KEM1","D10-KEM1-SU10"
"4111",2011-02-17,"10-KEM1-WI11 (1).JPG","08:16:34",0,0,NA,1,"",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4121",2011-02-17,"10-KEM1-WI11 (2).JPG","08:17:03",1,1,NA,1,"Hair loss on face",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4131",2011-02-17,"10-KEM1-WI11 (3).JPG","08:17:45",0,1,NA,1,"",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4141",2011-02-17,"10-KEM1-WI11 (4).JPG","08:20:36",1,1,NA,1,"Lesions on legs and face",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4151",2011-02-17,"10-KEM1-WI11 (5).JPG","19:52:01",0,1,NA,NA,"",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4161",2011-02-17,"10-KEM1-WI11 (6).JPG","19:52:30",0,1,NA,NA,"",NA,NA,"D10-KEM1","D10-KEM1-WI11"
"4171",2011-04-19,"10-MAC1-SP11 (1).JPG","04:12:16",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4261",2011-05-06,"0-MAC1-SP11 (10).JPG","20:20:53",1,1,NA,NA,"Hair loss on tail",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4181",2011-04-19,"10-MAC1-SP11 (2).JPG","04:12:46",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4191",2011-04-19,"10-MAC1-SP11 (3).JPG","04:13:45",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4201",2011-05-03,"10-MAC1-SP11 (4).JPG","04:07:35",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4211",2011-05-03,"10-MAC1-SP11 (5).JPG","04:08:05",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4221",2011-05-03,"10-MAC1-SP11 (6).JPG","04:08:36",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4231",2011-05-03,"10-MAC1-SP11 (7).JPG","04:10:15",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4241",2011-05-03,"10-MAC1-SP11 (8).JPG","04:10:46",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4251",2011-05-06,"10-MAC1-SP11 (9).JPG","20:20:24",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SP11"
"4271",2010-07-22,"10-MAC1-SU10 (1).JPG","03:43:27",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4281",2010-07-22,"10-MAC1-SU10 (2).JPG","03:44:01",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4291",2010-07-22,"10-MAC1-SU10 (3).JPG","03:44:31",0,1,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4301",2010-07-26,"10-MAC1-SU10 (4).JPG","03:35:33",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4311",2010-07-26,"10-MAC1-SU10 (5).JPG","03:37:37",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4321",2010-07-26,"10-MAC1-SU10 (6).JPG","03:38:17",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4331",2010-08-03,"10-MAC1-SU10 (7).jpg","02:03:16",1,1,NA,NA,"Hair loss at base of tail",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4341",2010-08-05,"10-MAC1-SU10 (8).jpg","22:13:02",0,0,NA,NA,"",NA,NA,"D10-MAC1","D10-MAC1-SU10"
"4351",2010-10-27,"01-SEP1-FA10 (1).JPG","00:23:18",0,1,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4441",2010-10-19,"1-SEP1-FA10 (10).JPG","03:45:03",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4451",2010-10-22,"1-SEP1-FA10 (11).JPG","00:48:02",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4461",2010-10-22,"1-SEP1-FA10 (12).JPG","05:31:41",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4471",2010-10-22,"1-SEP1-FA10 (13).JPG","05:32:23",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4481",2010-11-08,"1-SEP1-FA10 (14).JPG","01:12:45",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4491",2010-11-10,"1-SEP1-FA10 (15).JPG","02:12:01",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4501",2010-11-10,"1-SEP1-FA10 (16).JPG","02:12:34",0,1,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4511",2010-11-10,"1-SEP1-FA10 (17).JPG","02:13:41",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4521",2010-11-11,"1-SEP1-FA10 (18).JPG","21:48:35",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4531",2010-11-12,"1-SEP1-FA10 (19).JPG","01:17:46",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4361",2010-10-27,"01-SEP1-FA10 (2).JPG","00:53:18",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4541",2010-11-24,"1-SEP1-FA10 (20).JPG","02:00:02",0,1,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4551",2010-12-14,"1-SEP1-FA10 (21).JPG","05:22:33",0,1,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4561",2010-12-18,"1-SEP1-FA10 (22).JPG","22:40:47",0,1,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4371",2010-10-27,"01-SEP1-FA10 (3).JPG","00:53:46",0,1,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4381",2010-10-14,"01-SEP1-FA10 (4).JPG","01:21:19",0,1,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4391",2010-10-14,"01-SEP1-FA10 (5).JPG","01:23:04",0,1,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4401",2010-10-14,"01-SEP1-FA10 (6).JPG","06:07:43",0,1,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4411",2010-10-14,"01-SEP1-FA10 (7).JPG","06:08:28",0,0,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4421",2010-10-30,"01-SEP1-FA10 (8).JPG","04:30:56",0,1,NA,NA,"Collared",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4431",2010-10-30,"01-SEP1-FA10 (9).JPG","04:31:59",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA10"
"4571",2011-10-29,"01-SEP1-FA11 (1).JPG","20:21:34",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-FA11"
"4581",2011-02-21,"01-SEP1-WI11 (1).JPG","03:15:26",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-WI11"
"4591",2011-02-22,"01-SEP1-WI11 (2).JPG","02:37:23",0,0,NA,NA,"",NA,NA,"J01-SEP1","J01-SEP1-WI11"
"4601",2012-04-27,"03-AUP1-SP12 (1).JPG","04:36:51",0,0,NA,NA,"",NA,NA,"R03-AUP1","R03-AUP1-SP12"
